사업비용,사업시작일,사업종료일,사업개요,추진경위
1856819,2014-01-01,2021-12-31,"  ○ 총사업비 : 1,856,819백만원     - 국고 739,773백만원, 지자체 317,046백만원, LH 800,000백만원   ○ 사업기간 :  2014∼2023년   ○ 사업규모      - 노선연장 : 본선 39.487㎞(신설구간 : 9.8㎞, 공용구간 : 29.7㎞)      - 정거장 : 5개소(신설 : 삼성, 수서, 성남, 용인,  동탄역(혼용))   ○ 사업효과      - 수도권 동남부지역의 대중교통 활성화를 통한 교통 혼잡 완화      - 차별화된 속도를 기반으로 편리한 대중교통 서비스 제공하여         이용확대를 통한 교통혼잡 완화 및 환경오염 방지      - 서울 강남권과 수도권  남동부간 광역철도 연계로 철도 수혜지역        확대하고 장래 일산까지 철도 네트워크를 확장할 수 있는 기틀         마련","   ○ '08.07～'09.08 : 수도권 고속철도 예비타당성 조사(B/C=1.05,                               AHP=0.558)   ○ '11.12 : 제2차 대도시권 광역교통 시행계획(‘12~’16)에 광역철도                   지정   ○ '13.04.04 : 제25차 철도산업위원회 안건 심의 가결         * 안건 : 수도권 고속철도-삼성～동탄간 광역급행철도 동시시공                     추진방안   ○ '13.11.15 : 삼성～동탄 동시시공분담 협약(공단, LH, 국교부)   ○ '13.09～‘14.12 : 삼성～동탄간 광역철도 기본계획 용역(B/C 1.69)   ○ ‘15.03.19 : 기본계획 고시(국토부)   ○ ‘15.12.22. : 2,4공구 T/K 기본설계 평가   ○ ‘15.12.23. : 실시설계 적격자 선정(2공구 대림, 4공구 한진)   ○ ‘16.02.12. : 5공구 노반(건축) 기본 및 실시설계 착수(16개월)   ○ ‘16.03.16. : 3공구 노반(건축) 기본 및 실시설계 착수(16개월)   ○ ‘16.07.08. : 1공구 노반(건축) 기본 및 실시설계 입찰공고   ○ ‘16.08.19. : 1공구 노반(건축) 기본 및 실시설계 착수(16개월)   ○ ‘16.10.06. : 2,4공구 T/K공사 계약 및 착수   ○ ‘16.12.22. : 총사업비 변경(2차 1,548,051백만원)   ○ ‘17.03.09. : 사업실시계획승인(국토교통부 고시 제2017-135호)   ○ ‘17.09.29. : 총사업비 변경(3차 1,563,702백만원)   ○ ‘18.04.20 : 사업실시계획변경승인(국토교통부 고시 제2018-214호)   ○ ‘18.06.07 : 총사업비 변경(4차 1,744,913백만원)   ○ ‘18.10.26 : 1,3,5공구(노반) 입찰공고   ○ ‘18.11.23 : 총사업비 변경(5차 1,760,119백만원)   ○ ‘19.03.05 : 1, 3, 5공구 공사 계약 및 착수   ○ '19.03.22 : 사업실시계획변경승인(국토교통부 고시 제2019-102호)   ○ '19.06.21 : 총사업비 변경(6차 1,684,848백만원)   ○ '19.07.09 : 총사업비 변경(7차 1,767,291백만원)   ○ '19.09.11 : 총사업비 변경(8차 1,788,607백만원) "
6500,2015-06-26,2016-12-30,  - 사 업 명 : 중앙선 지평역 전동차 연장운행을 위한 시설개량공사   - 위     치 : 경기도 양평군 지평면 지평리 일원(지평역 구내)   - 사업기간 : 2015 ~ 2017년   - 사 업 비 : 65억원 (양평군 전액 수탁사업),"  - `15.05.12. : 수탁사업 시행계획 방침수립   - `15.06.12. : 지평역 개량 위수탁협약 체결(공단,공사,양평군)   - `15.08.20. : 지평역 개량 실시설계 착수   - `16.01.31. : 설계준공   - `16.04.12. : 공사계약 및 착공   - `17.01.21. : 영업개시   - `17.03.15. : 공사준공 "
93813,2016-01-06,2022-12-31,"   ○ 사업목적       경부KTX 전용선 개통(‘15.4) 이후 기존 경부선의 선로 여유용량을        활용하여 대구광역권(대구·경북) 도시 간을 연결하는 광역전철망       을 구축하여 대구·경북 도시 간 연계성 확보 및 교통 불편 해소    ○ 사업내용 : 경부선 구미∼경산간 61.85km 기존선 활용 광역철도      * (정거장) 기존역 5개(구미, 왜관, 대구, 동대구, 경산)         신설역 2개(사곡, 서대구)   * 장래역(왜관공단, 원대)    ○ 총사업비        862억원 (국고 603억원, 지방비 259억원, 차량구입비 제외)       *노반 80억원, 궤도 75억원, 건축 179억원, 전기 38억원        신호 165억원, 통신 83억원, 차량기지 143억원, 부대비 99억원    ○ 사업기간 : 2015∼2019년 "," □ 주요추진경위   ○ ‘14. 1.∼‘15. 7. : 예비타당성조사(B/C 1.00, KDI)   ○ ‘15. 8.24 : 광역철도 지정 고시(국토교통부고시 제2015-602)   ○ ‘15.10.29∼‘16.12. 7 : 타당성조사 및 기본계획   ○ ‘16. 9. 8 : 총사업비 조정 완료(기본계획결과 반영, 86,157백만원)   ○ ‘16.11.23 : 기본계획 고시(국토교통부 고시 제2016-729호)   ○ ‘17. 1.13 : 노반 실시설계 착수       *사곡역 교평 : '17.2.16~7.15, 교통안전진단 : '17.3.15~7.11   ○ ‘17. 6. 7 : 전 분야 설계 착수   □ ‘18년 추진현황   ○ (노반) ‘18년 상반기 공사 착공하여 본격 추진   ○ (건축) ‘18년 상반기 중 설계완료 및 하반기 공사 착공   ○ (시스템, 차량기지) ‘18년 중 설계완료 추진   ○ (운영자 선정) 코레일이 운영하되 영업손실은 지자체가 부담하는         방안으로 정부·지자체·코레일간 협의 중이며, 기관간 MOU 체결         예정(’18.상반기)   □ 향후 추진계획 ○ ‘18년 상 : 노반공사 착공 ○ ‘19년 말 : 완공 ○ ‘20년     : 개통"
1478219,2013-03-27,2019-12-31,"- 사업내용 : 서울노원구 당고개～남양주 진접지구L=14.892km복선전철 - 사업목적 : 진접, 별내지구 등 택지개발로 인한 유입인구의 교통수요                   해소, 수도권 동북부 지역의 교통난 해소 및 균형발전 도모 - 사업기간 : 2010～2021년(11년) - 총사업비 : 1,478,219백만원    * 본선구간(국고75%, 지자체 25%) 977,494백만원       (국고 733,121백만원, 수탁 244,373백만원)  "," - '07. 3.15 ~ 9.15 : 진접선 사전타당성조사 용역                             (남양주, 노원구 공동) - ‘09.12.22 ～ ’10.9 : 예비타당성조사(B/C: 1.21, AHP: 0.629)     * 창동차량기지 부지를 서울시가 계획한 개발계획(안)에 따라         개발할 경우 타당성 확보 - ‘12.12.26 ～ ‘13.12.20 : 기본계획 완료(국토부, B/C: 1.196) - ‘13.12.19 : 기본계획 고시(국토교통부 고시 제2013-806호) - ‘14.02.11 : 대형공사입찰방법심의 완료(4개공구, T/K시행) - '14.04.30 : 제1, 4공구 T/K 입찰공고 - '14.06.19 : 제3공구 T/K 입찰공고 - '14.10.02 : 제1, 4공구 T/K 실시설계 적격자 선정 및 설계 착수 - '14.12.02 : 사업실시계획승인(1차)  - '14.12.03 : 제3공구 T/K  실시설계 적격자 선정 및 설계 착수 - '14.12.17 : 제2공구 노반(건축) 기본 및 실시설계 착수 - '15.06.    : 제1,3,4공구 턴키공사 착수 - '15.07.29 : 사업실시계획승인(2차)  - '15.12.10 : 사업실시계획승인(3차)  - '16.04.    : 2공구(기타공사) 조달청 심사 완료 - '16.05.25 : 2공구(기타공사) 사업실시계획 승인 - '16.09.    : 2공구 용지보상 착수 (시공측량 및 지적분할 실시) - '16.09.21 : 2공구(기타공사) 총사업비 협의요청 시행 - '16.10.    : 국토부 총사업비 사전협의 - '16.12.    : 기재부 총사업비 승인요청 - '16.12.20 : 노반2공구 입찰공고 - '17.03.30 : 노반2공구 계약완료 및 착공 - '17.05.    : 4차 총사업비 변경 - '17.08.    : 5차 총사업비 변경 - '18.06.    : 총사업비 기간 연장 조정 승인(19년->21년) - '18.07.    : 11차 총사업비 변경(1,471,851백만원) - '19.08.    : 실시계획변경(7차)(19년->21년) - '19.10.    : 12차 총사업비 변경(1,478,219백만원) "
167600,2013-03-27,2017-12-29,"  - 사업내용 : 수원∼인천간 52.8km 복선전철 건설   - 사업기간 : 1995∼2015년       우선개통('12.06월)1단계(‘14.12월)2단계(‘16.12월)오이도~송도          (L=13.1Km)송도~동인천(L=7.4km)수원~한대(L=19.9km)       ※ 수원시 지하화구간(고색동~오목천동간 2.99km)   - 수원시 지하화 추정사업비 : 약2,552억원(1,122억원 수원시 부담)      * 당초 1,430억원, 지하화 추가비용 1,122억원         (보완설계 및 부대비 포함)","  - ‘92.11 : 수원~인천 복선전철 타당성조사(서울대공학연구소)   - ‘98.12.26 : 기본설계(수원~한대앞)   - ‘04.12~’05. 6 : 공사착공(제1, 4, 5, 6공구)   - ‘10. 5.13 ~ ’10.12.15 : 2, 3공구 보완설계 시행   - ‘11. 3. 7 : 3공구 공사착공     - ‘11. 6.24 : 고색~한대간 사업실시계획승인                      (국토해양부고시2011-305호)     - ‘12.12.31 : 수원시 지하화 추가사업비 부담통보                      (교통행정과-26230호)     - ‘13. 2.15 : 위수탁 협약체결   - ‘13. 2.28 : 재설계 방침결정 및 입찰공고(PQ 평가 30일 소요)   - '13. 3.11 : 수인선 2공구 지하화 사업화 협약(수원시)   - ‘13. 4.12 ~ ’14.4.11 : 재설계 시행   - '13. 8.29 : 수인선 2공구 지하화 사업화 협약(화성시)   - '14. 8.11 : 수인선 2-1, 2-2공구 공사 착공   - '14. 9.23 : 사업실시계획 변경 승인(1차, 제2014-554호)   - '15. 4.14 : 사업실시계획 변경 승인(2차, 제2015-231호)   - '16.12.26 : 수인선 사업실시계획변경 승인(사업기간연장 : 2018년까지)   - '17.11.10 : 수인선 사업실시계획변경 승인(사업기간연장 : 2019년까지)"
393594,2017-03-02,2021-01-28,"ㅇ사업목적   - 수인선과 경부고속철도를 연결하는 사업으로서, 고속철도 서비스      접근이 어려운 인천, 안산, 화성지역 kTX 열차 직결운행을 통한      고속철도 서비스 추가 제공   - 고속철도 낙후지역 서비스 확대를 통한 고속철도 중심의 교통체계     구축 및 수송능력 증대를 위한 기본계획 수립  ㅇ사업구간 : 수인선(송도~오이도, 한대앞~어천~경부고속선) 및                   안산선(오이도~한대앞)   - 어천역직결구간 6.3km(단선병렬 신설)   - 기존역개량3개소     * 송도역, 초지역, 어천역 ","ㅇ '16.6월 : 제3차 국가철도망 구축계획(2016-2025) 수립(국토부) ㅇ '16.7월 : 인천발,수원발 KTX 직결사업 예비타당성 조사 통과                   (B/C : 1.19, AHP : 0.582, B/C : 1.46, AHP : 0.632) ㅇ '16.10~'17.12월 : 인천발, 수원발 KTX 직결사업""타당성조사 및                              기본계획""완료 ㅇ '17.12월 : 총사업비 협의완료(기재부) ㅇ '18.2월 : 철도산업발전위원회 심의(공단 분담비율 결정)        * 기존선 개량 국고 100%, 연결선 신설은 국고 50% 공단50%분담 ㅇ '18.2월 : 기본계획 고시 ㅇ '18.9월 : 노반 기본 및 실시설계 용역 착수"
270188,2017-03-20,2021-12-31,"ㅇ사업목적   - 경부선(서정리역)과 수도권고속철도(지제역)간 연결선을 건설하는      사업으로, 고속철도 서비스 접근이 어려운 수원지역의 KTX 열차      직결을 통한 고속철도 서비스 확대를 목적으로 한다.  ㅇ사업구간 : 경부선(서정리) ~ 수도권고속철도(지제역)   - 지제역직결구간 9.45km(단선병렬 신설)   - 기존역개량3개소     * 송도역, 초지역, 어천역 ","ㅇ '16.6월 : 제3차 국가철도망 구축계획(2016-2025) 수립(국토부) ㅇ '16.7월 : 인천발,수원발 KTX 직결사업 예비타당성 조사 통과                   (B/C : 1.19, AHP : 0.582, B/C : 1.46, AHP : 0.632) ㅇ '16.10~'17.12월 : 인천발, 수원발 KTX 직결사업""타당성조사 및                              기본계획""완료 ㅇ '17.12월 : 총사업비 협의완료(기재부) ㅇ '18.2월 : 철도산업발전위원회 심의(공단 분담비율 결정)        * 기존선 개량 국고 100%, 연결선 신설은 국고 50% 공단50%분담 ㅇ '18.2월 : 기본계획 고시 ㅇ '18.9월 : 노반 기본 및 실시설계 용역 착수"
2066456,2016-01-04,2025-12-31,"ㅇ사업내용    - 40.326km [하선기준(단선 3.991km, 복선 26.057km)]   - 정거장 11개소(신설8개소, 개량3개소)   - 공용구간 10.278km : 신안산선 9.793km, 경강선 0.485km ㅇ총사업비    - 2조664억원[지자체 1,941억원(안양시 1,308억원, 시흥시 633억원)] ㅇ사업기간   - 2016~2025년 ㅇ열차운영계획   - EMU-250(9편성, 54량) : 송도~여주(36회/일), 운전시격 30분   - 전동차(16편성, 96량) : 연수~부발(58회/일), 첨두15분,비첨두20분","ㅇ '12.5월 : 월곶~판교 복선전철 예비타당성조사(KDI)                  * GTX 미시행을 전제로 타당성 확보 ㅇ '14.8월 : 월곶~판교 복선전철 타당성재조사(KDI)                  * 타당성확보(B/C 0.98, AHP 0.521) ㅇ '16.3월 : 월곶~판교 복선전철 기본계획 수립 착수(국토부) ㅇ '18.8월 : 총사업비 협의완료(기재부) ㅇ '18.9~10월 : 추가역 등 지자체 협약체결                 * 장곡역(시흥시 633억원, 만안역(안양시 1308억원) ㅇ '18.11월 : 기본계획 고시                 * 대형공사 입찰방법 심의(11.12) : 1,6공구(T/K) ㅇ '19. 2월 : 기타공사 노반 기본설계착수"
529931,2016-01-01,2022-12-31,"ㅇ사업목적   - 동서축 철도 네트워크의 단절구간(Missing Link)을 연결하여 수도     권과 지역 경제거점간 연계성 제고 필요   - 경강선(시흥~강릉) 중 여주~서원주간 단절구간 연결을 통해      동서측 철도 네트워크 효율성 극대화 가능  ㅇ사업내용   - 여주~서원주간 21.95km(하선기준)   - 사업기간 : 2016~2023년   - 총사업비 : 5,299억원(B/C 1.05)   - 설계속도 : 250km/h   - 차량투입계획 : EMU250 9편성(1편성당 6량)   - 운행계획 : 편도기준 22회/일",- 노반분야 기본설계 착수(2018.9.13)
822936,2015-01-02,2022-12-28,"1. 사업내용  ○ 사업내용 : 장항선 신창~대야 복선 비전철⇒복선 전철화(118.63km)                  * 신창～웅천간 78.71km 단선 비전철 ⇒ 복선 전철                  * 웅천～대야간 39.92km 단선 비전철 ⇒ 단선 전철 2. 사업기간 및 사업비  ○ 사업기간 : 2018. 1. ~ 2022. 12. 31  ○ 총사업비 : 791,542백만원  ○ 재원조달 : 국고 100% 3. 사업효과  ○ 서해선, 경부선, 호남선, 전라선과의 연계를 통한 지역개발 및      서해안권 교류촉진  ○ 서해안축 전기철도망 확충으로 철도수송의 효율성 증대  ○ 지역주민 교통편의 제공 및 지역개발 촉진","○ 1995.11              : 「장항～군산간 타당성조사」 ○ 1997.12.             : 「장항선 천안～장항간 기본조사」  ○ 1999.12.             : 국가기간교통망계획 반영(국토해양부) ○ 2000. 5 ～ 2008.12 : 천안～온양온천간 복선전철화사업                                 (2008.12월 개통) ○ 2002.11～ 2003. 6 : 익산～대야 복선전철화 예비타당성조사                                (B/C : 1.22) ○ 2006. 3           : 국가철도망구축계획 반영(국토해양부) ○ 2006. 6        : 장항선(온양~군산) 복선전철화 사업 예비타당성조사           * 대안2(B/C 0.63,AHP 0.488) : 선형 미개량구간 개량             (신성～주포, 남포～간치 구간) ○ 2007.11.～ 2008.12: 온양온천～신창간 복선전철화사업 시행 ○ 2007.12.           : 국가기간교통망 수정계획 반영(국토해양부) ○ 2007.12            : 온양온천～신례원, 주포～남포, 장항～군산 개통 ○ 2011. 4            : 제2차 국가철도망국축계획에 반영 ○ 2017.11            : 예비타당성조사 결과                             (B/C 1.03, KDI → 기획재정부)"
2719020,2015-01-02,2021-12-31,"ㅇ사업내용    - 37.1km [하선기준(본선 34.5km, 인입선 2.6km)]   - 정거장 18개소(신설17개소, 개량1개소) ㅇ총사업비    - 2조7,190억원[지자체 3,165억원(안양시 863억, 수원시 343억,      용인시 1,564억, 화성시 395 억)] ㅇ사업기간   - 2015~2026년 ㅇ열차운영계획   - 중형전동차(4량 1편성) : 199회/일(급행 50회, 완행110회,        서동탄~동탄 39회)  "," ㅇ ’11. 04 :「제2차 국가철도망 구축계획(2010∼2020)」수립(국토부)  ㅇ '11. 09 : 예비타당성 조사(B/C : 0.95, AHP : 0.514)  ㅇ '12. 03 : ""타당성조사 및 기본계획"" 착수    * 인덕원~동탄 타당성재조사로 기본계획 용역 일시중지      ('12.11~‘14.11)  ㅇ '12. 10 ~ '14.11 : 타당성재조사 (B/C : 0.95, AHP : 0.507)     * 재조사 사유 : GTX 사업 추진 및 동탄신교통수단 미시행에                            따른 영향 검토  ㅇ ‘14. 12  타당성조사 및 기본계획 용역 재착수  ㅇ ‘16. 01~’17.12  KDI 적정성 검토       ※ 신설역* 4개 추가, 노선연장 6.381km 증가, 노선변경에 따른            사업비 증액으로 적정성 의뢰 (기재부 → KDI)  ㅇ ‘18.1~’18.3 : 역신설(103, 106, 111, 115역) 협약 및 총사업비 협의   ㅇ ‘18. 03.29 : 기본계획 고시(B/C : 1.021)  ㅇ ‘18. 04.26 : 대형공사 입찰방법 심의 (턴키공사 1, 9공구 의결)  ㅇ ‘18. 06.21 : 기본설계 입찰공고(23, 45, 67, 810, 1112공구)  ㅇ ‘18. 09.10  : 기본설계 계약 및 설계착수  ㅇ ‘18. 11.13  : T/K 공사(제1,9공구) 입찰공고"
38782,2016-03-08,2019-12-31,○ 사업내용 : 경의선 문산~도라산간 9.7km 단선 비전철 ⇒ 단선 전철 ○ 사업기간 : 2016년 ~ 2020년 ○ 총사업비 : 388억원 ○ 사업효과    - 유라시아 진출의 새로운 물류전진기지로서의 역할 담당    - 접근성 향상에 따른 도라산지역 관광수요 증가    - 보안 및 관광객 안전 확보    - 전기철도 일관수송선로 구축으로 차량정비 및 운영체계 개선  ,"○ ‘02. 06 : 문산~도라산 단선 비전철 개통 ○ ‘16. 06 : 제3차 국가철도망구축계획에 포함(문산～도라산 전철화) ○ ‘16. 07 : 문산~도라산 전철화사업 추진 종합계획(안) 수립(공단) ○ ‘16. 08 : 실시설계 발주 ○ ‘16. 09 : 실시설계 착수 ○ ‘17. 12 : 문산~도라산 전철화사업 추진계획 변경(안) 수립                 문산~임진강역으로 사업구간 축소(9.7km-6.07km) ○ ‘18. 07 : 문산~임진강간 전철화사업 실시계획 승인 ○ ‘18. 09 : 전철전력, 신호, 통신분야 공사 계약 및 착수 ○ ‘19. 03 : 궤도 및 건축분야 공사 계약 및 착수 ○ ‘19. 07 : 사업실시계획 변경(기간연장) 승인(증1년)"
