계약명,계약차수,공정년월,월공정계획율(퍼센트),월공정실적율(퍼센트),보고번호,계약체결일자,계약금액(원),착공일자,준공일자
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-08-01,66,66,3006074,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-09-01,81,93,3006073,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-10-01,96,96,3006072,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-11-01,99,99,3006071,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-06-01,48,48,3006070,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-05-01,30,30,3006069,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-04-01,20,22,3006068,2008-02-29,176192000,2008-02-29,2008-12-28
부산항 신항 남컨테이너부두 임항철도 건설공사 환경영향평가용역,1,2008-03-01,7,7,3006067,2008-02-29,176192000,2008-02-29,2008-12-28
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-07-01,48.65,50.5,3006054,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-08-01,58.54,60.39,3006053,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-09-01,68.46,70.31,3006052,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-10-01,78.35,80.2,3006051,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-11-01,88.24,90.09,3006050,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-12-01,100,100,3006049,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-06-01,39.6,40.05,3006048,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-05-01,29.45,29.9,3006047,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-04-01,19.83,19.83,3006046,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-03-01,12.06,12.06,3006045,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설공사 전면책임감리용역,1,2008-02-01,4.24,4.24,3006044,2007-12-06,1612890000,2008-02-13,2010-09-13
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-12-01,100,100,3006031,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-11-01,62.6,77,3006030,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-10-01,41.9,50.5,3006029,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-09-01,23.6,29,3006028,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-08-01,10.5,11.5,3006027,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-07-01,8.6,9.5,3006026,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-06-01,4,8.5,3006025,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-05-01,3.5,3.5,3006024,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-04-01,1.5,1.5,3006023,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-03-01,1,1,3006022,2008-01-31,6960000000,2008-02-13,2008-12-31
부산신항 북컨테이너부두 임항철도 건설(1차)공사,1,2008-02-01,0.5,0.5,3006021,2008-01-31,6960000000,2008-02-13,2008-12-31
포항구항 어선부두 배후부지 조성공사 환경영향조사용역(2차),2,2009-03-01,22.5,22.5,3007118,2009-01-16,132500000,2009-01-16,2009-12-24
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-10-01,93,93,3006011,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-04-01,2.1,2.1,3006010,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-06-01,44.9,28.3,3006009,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-12-01,95.3,96,3006008,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-05-01,13.4,13.4,3006007,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-07-01,63.2,38.2,3006006,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-08-01,90.6,56.4,3006005,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-09-01,91.4,74.7,3006004,2007-04-03,211180000,2007-04-09,2008-02-08
부산항 신항 서컨테이너부두 준설토 투기장 호안 축조공사 기초조사용역,1,2007-11-01,94.5,94.5,3006003,2007-04-03,211180000,2007-04-09,2008-02-08
부산항신항 서컨부두 및 준설토 투기장 조성사업 환경영향평가용역,1,2007-10-01,38.8,55.5,3006002,2007-04-09,218686000,2007-04-09,2008-04-08
동해항 유지준설공사,1,2008-10-01,53.58,50,3007993,2008-11-18,1781470000,2008-07-28,2008-11-25
동해항 북부두 (1단계) 보수.보강공사,1,2008-10-01,0,0,3007992,2008-07-08,1604474380,2008-07-14,2009-01-09
동해항 북부두 (1단계) 보수.보강공사,1,2008-09-01,0,0,3007991,2008-07-08,1604474380,2008-07-14,2009-01-09
동해항 남·북부두 1단계 보수·보강 공사,1,2007-06-01,0,0,3007990,2007-06-11,868865100,2007-06-11,2007-11-07
동해항 남·북부두 1단계 보수·보강 공사,1,2007-07-01,0,0,3007989,2007-06-11,868865100,2007-06-11,2007-11-07
동해항 남·북부두 1단계 보수·보강 공사,1,2007-08-01,0,0,3007988,2007-06-11,868865100,2007-06-11,2007-11-07
동해항 조명시설 보수공사,1,2007-07-01,100,100,3007987,2007-04-16,34873380,2007-04-17,2007-07-15
삼척항 준설토투기장 호안보강공사,1,2009-10-01,64.16,35.86,3007986,2009-06-18,3693446000,2009-06-24,2010-04-20
삼척항 준설토투기장 호안보강공사,1,2009-09-01,47.2,19.71,3007985,2009-06-18,3693446000,2009-06-24,2010-04-20
삼척항 준설토투기장 호안보강공사,1,2009-11-01,80.68,51.92,3007984,2009-06-18,3693446000,2009-06-24,2010-04-20
삼척항 준설토투기장 호안보강공사,1,2009-07-01,1.215,0.1,3007983,2009-06-18,3693446000,2009-06-24,2010-04-20
삼척항 수제선 정비공사,1,2006-11-01,98,100,3007982,2006-03-15,1558858780,2006-03-21,2007-01-20
삼척항 수제선 정비공사,1,2006-10-01,92.6,100,3007981,2006-03-15,1558858780,2006-03-21,2007-01-20
삼척항 수제선 정비공사,1,2006-08-01,47,90,3007980,2006-03-15,1558858780,2006-03-21,2007-01-20
삼척항 수제선 정비공사,1,2006-06-01,0,0,3007979,2006-03-15,1558858780,2006-03-21,2007-01-20
삼척항 수제선 정비공사,1,2006-03-01,0,0,3007978,2006-03-15,1558858780,2006-03-21,2007-01-20
삼척항 수제선 정비공사,1,2006-04-01,0,0,3007977,2006-03-15,1558858780,2006-03-21,2007-01-20
삼척항방파제연장축조(6차)공사,1,2004-10-01,90.23,83.33,3007976,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-09-01,85.35,82.29,3007975,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-08-01,81.39,81.62,3007974,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-07-01,74.93,79.61,3007973,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-06-01,53,56.46,3007972,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-05-01,27,33.25,3007971,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-04-01,15,16.24,3007970,2004-02-16,1995000000,2004-02-17,2004-12-31
삼척항방파제연장축조(6차)공사,1,2004-03-01,6,1.77,3007969,2004-02-16,1995000000,2004-02-17,2004-12-31
묵호항정비실시설계용역,1,2004-08-01,18,18,3008112,2004-06-09,233098000,2004-06-09,2004-12-31
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-04-01,2.04,7.05,3007531,2012-01-31,5708188000,2011-01-14,2012-02-01
묵호항준설토투기장축조(2차)공사,1,2004-03-01,5,10.2,3008114,2004-02-17,3668621900,2004-02-17,2004-12-16
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-09-01,2.96,2.95,3007533,2012-01-31,5708188000,2011-01-14,2012-02-01
포항구항 어선부두 배후부지 조성공사 환경영향조사용역(2차),2,2009-01-01,12,12,3007120,2009-01-16,132500000,2009-01-16,2009-12-24
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-10-01,7.95,16.95,3007537,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 항만배후단지(1단계) 호안 축조공사(1차),1,2012-02-01,100,68.89,3007716,2011-12-30,468000000,2011-12-30,2012-03-28
포항영일만항 항만배후단지(1단계) 호안 축조공사(1차),1,2012-01-01,35.56,35.56,3007715,2011-12-30,468000000,2011-12-30,2012-03-28
포항영일만항 항만배후단지(1단계) 호안 축조공사(1차),1,2012-03-01,100,100,3007714,2011-12-30,468000000,2011-12-30,2012-03-28
묵호항정비실시설계용역,1,2004-10-01,58.8,58.8,3008113,2004-06-09,233098000,2004-06-09,2004-12-31
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-07-01,77.25,77.25,3007621,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-10-01,99.94,99.94,3007620,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-06-01,68.07,68.07,3007619,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-05-01,57.44,57.44,3007618,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-09-01,94.51,94.51,3007617,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-04-01,45.51,45.51,3007616,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2010-06-01,1.6,1.6,3007615,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2010-07-01,14.4,14.4,3007614,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2010-08-01,24.4,24.4,3007613,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2010-09-01,28,34.1,3007612,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-03-01,34.38,34.38,3007611,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역,1,2011-08-01,86.53,86.53,3007610,2011-02-22,1725398000,2010-05-25,2011-11-01
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-08-01,2.85,22.62,3007534,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-05-01,50,50,3007609,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-06-01,60,60,3007608,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-04-01,40,40,3007607,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-09-01,90,90,3007606,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-08-01,80,80,3007605,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-03-01,30,30,3007604,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-02-01,20,20,3007603,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-01-01,5,5,3007602,2010-12-23,39459000,2010-12-29,2011-10-20
포항영일만항 항만배후단지 조성공사 기본 및 실시설계용역 경제성 검토(설계VE)용역,1,2011-07-01,70,70,3007601,2010-12-23,39459000,2010-12-29,2011-10-20
포항구항 어선부두 배후부지 조성공사 환경영향조사용역(2차),2,2009-02-01,26,26,3007119,2009-01-16,132500000,2009-01-16,2009-12-24
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2012-01-01,100,100,3007540,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-12-01,85.9,78.65,3007539,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-06-01,2.47,2.47,3007538,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-03-01,1.66,3.11,3007530,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-02-01,0.44,1.68,3007529,2012-01-31,5708188000,2011-01-14,2012-02-01
포항영일만항 일반부두(1-1단계) 축조공사(3차),3,2011-01-01,0.24,0.25,3007528,2012-01-31,5708188000,2011-01-14,2012-02-01
묵호항정비실시설계용역,1,2004-07-01,7.5,7.5,3008111,2004-06-09,233098000,2004-06-09,2004-12-31
포항 영일만항 배후도로 사후환경조사용역,2,2008-08-01,40,40,3007518,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-09-01,51.25,51.25,3007517,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-10-01,51.88,51.88,3007516,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-11-01,63.13,63.13,3007515,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-12-01,98.75,98.75,3007514,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2009-01-01,99.38,99.38,3007513,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-07-01,39.38,39.38,3007512,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-06-01,12.5,12.5,3007511,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-04-01,11.88,11.88,3007510,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역,2,2008-03-01,11.25,11.25,3007509,2008-02-20,70000000,2008-02-27,2009-02-26
포항 영일만항 배후도로 사후환경조사용역(1차),1,2007-10-01,40.2,40.2,3007508,2007-09-06,70000000,2007-05-30,2007-12-26
포항 영일만항 배후도로 사후환경조사용역(1차),1,2007-11-01,63.6,63.6,3007507,2007-09-06,70000000,2007-05-30,2007-12-26
포항 영일만항 배후도로 사후환경조사용역(1차),1,2007-12-01,100,100,3007506,2007-09-06,70000000,2007-05-30,2007-12-26
포항 영일만항 배후도로 사후환경조사용역(1차),1,2007-09-01,38.8,38.8,3007505,2007-09-06,70000000,2007-05-30,2007-12-26
포항 영일만항 배후도로 사후환경조사용역(1차),1,2007-08-01,37.4,37.4,3007504,2007-09-06,70000000,2007-05-30,2007-12-26
포항 영일만항 배후도로 사후환경조사용역(1차),1,2007-07-01,27.3,27.3,3007503,2007-09-06,70000000,2007-05-30,2007-12-26
포항 영일만항 주변 해안선 변화 조사용역,1,2007-09-01,100,100,3007502,2006-09-14,264000000,2006-09-14,2007-09-13
포항 영일만항 주변 해안선 변화 조사용역,1,2007-08-01,98.63,98.4,3007501,2006-09-14,264000000,2006-09-14,2007-09-13
포항 영일만항 주변 해안선 변화 조사용역,1,2007-07-01,94.12,94.98,3007500,2006-09-14,264000000,2006-09-14,2007-09-13
포항 영일만항 주변 해안선 변화 조사용역,1,2007-06-01,90.67,91.48,3007499,2006-09-14,264000000,2006-09-14,2007-09-13
포항 영일만항 주변 해안선 변화 조사용역,1,2007-05-01,85.67,86.44,3007498,2006-09-14,264000000,2006-09-14,2007-09-13
포항 영일만항 주변 해안선 변화 조사용역,1,2007-04-01,81.47,82.19,3007497,2006-09-14,264000000,2006-09-14,2007-09-13
